"LOAN","MORTDUE","VALUE","JOB","YOJ","DEROG","DELINQ","CLAGE","NINQ","CLNO","DEBTINC","Default","Loan_Reason"
"8913.3026934","       55480","       76464","Other","          15","           0","           1","122.08949983","           5","          20"," 43.06260476","Yes","Home Improvement"
"12223.575386","       56506","31198.442332","ProfExe","          12","           0","           2","170.76666667","           0","          14","           .","No","Home Improvement"
"7362.7810948","11452.897459","       78186","Mgr","2.9860602729","           0","           0","125.03135342","           1","           8","26.343855653","Yes",""
"6127.6204843","37154.250481","19769.638491","Office","           .","           0","           0","173.01078502","           1","          26","41.583529165","Yes","Home Improvement"
"12810.135716","       66329","42741.195023","ProfExe","5.0867766929","           0","           0","279.24075144","           0","          11"," 36.19837544","No","Home Improvement"
"       14900","41804.867294","      118027","ProfExe","           0","           1","           1","155.44545292","           1","          34","33.135696766","No",""
"9799.1166591","           .","       44066","Other","           0","           0","           0","313.77973109","           1","           8","27.751942776","No","Home Improvement"
"       14900","       87167","      114219","ProfExe","           8","           0","           0","194.11317353","           2","          36","41.329763904","No",""
"4070.8200967","50726.506723","       80611","Other","          12","           0","           0","103.10650454","           0","           7","39.840875348","Yes",""
"11231.240638","49739.871328","       86628","Other","           .","           0","           0","288.58189104","           0","          20","28.275562841","No","Home Improvement"
"6401.3589093","7959.1618896","4252.7695858","Office","1.2094800026","           0","           0","91.074218176","           0","          16","21.620580277","No",""
"       14900","9478.2043781","70878.395661","ProfExe","1.8565127802","           0","           0","156.33174453","           2","          11","28.164440536","No",""
"       14900","       82930","33981.131931","ProfExe","4.8179634115","           0","           0","105.67597798","           0","          27","27.473814727","No","Home Improvement"
"11344.961475","44626.725545","       99494","Other","0.8864002334","           0","           0","134.85999691","           4","          23","29.535058556","Yes","Home Improvement"
